haul_id,species,length_mm,number,year,day,month,lat,lon,temp_obs,period,yday,X,Y,life_stage,temp,chl,depth
1993_02_16_21,Clupea harengus,28,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,28,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,29,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,29,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,30,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,30,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,30,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,31,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,31,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,31,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,31,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,32,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,32,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,32,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,32,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,33,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,33,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,33,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,33,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,33,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,34,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,34,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,34,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Clupea harengus,35,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,larvae,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Crystallogobius linearis,16,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,mixed,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Crystallogobius linearis,25,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,mixed,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Crystallogobius linearis,29,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,mixed,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Crystallogobius linearis,30,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,mixed,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Pomatoschistus sp,40,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,mixed,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_21,Pomatoschistus sp,40,NA,1993,16,2,57.34,11.455,3.76,old,47,647.7544727443999,6357.899791919334,mixed,3.9758765773822935,1.202517267601459,76.18763732910156
1993_02_16_22,Anguilla anguilla,69,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Aphia minuta,25,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,mixed,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Aphia minuta,27,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,mixed,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Aphia minuta,32,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,mixed,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Aphia minuta,33,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,mixed,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Aphia minuta,33,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,mixed,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,25,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,28,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,28,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,28,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,29,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,29,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,30,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,30,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,30,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,30,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,31,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,31,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,31,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,31,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,31,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,31,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,32,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,32,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,33,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,33,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,33,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,33,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,33,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,33,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,34,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,34,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,34,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,34,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,34,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,35,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,35,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,36,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,36,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,37,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,37,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,38,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,38,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,38,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Clupea harengus,39,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,larvae,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Crystallogobius linearis,27,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,mixed,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Pomatoschistus sp,40,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,mixed,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Pomatoschistus sp,41,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,mixed,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_22,Pomatoschistus sp,45,NA,1993,16,2,57.505,11.366666666666667,3.76,old,47,641.799923461857,6376.073091664869,mixed,4.262457474002645,1.0822461422572804,49.86343002319336
1993_02_16_23,Agonus cataphractus,9,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,larvae,3.658126915374066,1.1263945821541783,56.90043258666992
1993_02_16_23,Aphia minuta,35,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,mixed,3.658126915374066,1.1263945821541783,56.90043258666992
1993_02_16_23,Aphia minuta,48,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,mixed,3.658126915374066,1.1263945821541783,56.90043258666992
1993_02_16_23,Chirolophis ascanii,16,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,larvae,3.658126915374066,1.1263945821541783,56.90043258666992
1993_02_16_23,Clupea harengus,24,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,larvae,3.658126915374066,1.1263945821541783,56.90043258666992
1993_02_16_23,Clupea harengus,26,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,larvae,3.658126915374066,1.1263945821541783,56.90043258666992
1993_02_16_23,Clupea harengus,32,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,larvae,3.658126915374066,1.1263945821541783,56.90043258666992
1993_02_16_23,Clupea harengus,33,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,larvae,3.658126915374066,1.1263945821541783,56.90043258666992
1993_02_16_23,Clupea harengus,34,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,larvae,3.658126915374066,1.1263945821541783,56.90043258666992
1993_02_16_23,Clupea harengus,34,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,larvae,3.658126915374066,1.1263945821541783,56.90043258666992
1993_02_16_23,Clupea harengus,34,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,larvae,3.658126915374066,1.1263945821541783,56.90043258666992
1993_02_16_23,Clupea harengus,35,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,larvae,3.658126915374066,1.1263945821541783,56.90043258666992
1993_02_16_23,Clupea harengus,35,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,larvae,3.658126915374066,1.1263945821541783,56.90043258666992
1993_02_16_23,Clupea harengus,35,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,larvae,3.658126915374066,1.1263945821541783,56.90043258666992
1993_02_16_23,Clupea harengus,37,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,larvae,3.658126915374066,1.1263945821541783,56.90043258666992
1993_02_16_23,Crystallogobius linearis,27,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,mixed,3.658126915374066,1.1263945821541783,56.90043258666992
1993_02_16_23,Crystallogobius linearis,28,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,mixed,3.658126915374066,1.1263945821541783,56.90043258666992
1993_02_16_23,Crystallogobius linearis,31,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,mixed,3.658126915374066,1.1263945821541783,56.90043258666992
1993_02_16_23,Crystallogobius linearis,34,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,mixed,3.658126915374066,1.1263945821541783,56.90043258666992
1993_02_16_23,Microstomus kitt,30,NA,1993,16,2,57.55833333333333,11.598333333333333,NA,old,47,655.4492708804979,6382.515257639757,larvae,3.658126915374066,1.1263945821541783,56.90043258666992
